,Team,Time,game_id
2,rKills,10.423,96111538-2e7a-4135-9a84-fb9e5e547e26
0,bKills,6.6770000000000005,e88b7b50-792c-45c6-ac7d-ab3f4074982c
1,bKills,9.911,e88b7b50-792c-45c6-ac7d-ab3f4074982c
2,bKills,10.067,e88b7b50-792c-45c6-ac7d-ab3f4074982c
0,bKills,10.511,83225646-44fc-4b24-b429-fc5f779bd968
0,bKills,6.666,eb3fc536-b66b-4a02-9d36-f0e4db84431d
1,bKills,9.399,eb3fc536-b66b-4a02-9d36-f0e4db84431d
0,bKills,4.713,b05cef9b-2b3b-41ea-9aef-6ae3da389761
0,bKills,3.562,76dc985f-f3ed-4c8b-9da4-85ef869e9313
1,bKills,9.719,76dc985f-f3ed-4c8b-9da4-85ef869e9313
2,bKills,9.809,76dc985f-f3ed-4c8b-9da4-85ef869e9313
3,rKills,6.148,76dc985f-f3ed-4c8b-9da4-85ef869e9313
4,rKills,7.171,76dc985f-f3ed-4c8b-9da4-85ef869e9313
0,rKills,6.122999999999998,c2ef8979-15bc-40a1-94d9-4a6ff26b092b
1,rKills,8.493,c2ef8979-15bc-40a1-94d9-4a6ff26b092b
0,bKills,9.64,f86bb95c-85d2-43f0-9ca2-05a824cf43f3
1,rKills,6.089,f86bb95c-85d2-43f0-9ca2-05a824cf43f3
0,rKills,3.874,44fea6bc-ce89-459f-a822-5ba47b487c7e
1,rKills,10.525,44fea6bc-ce89-459f-a822-5ba47b487c7e
0,bKills,6.627999999999999,a97cf3cd-6ca7-4e0a-8b11-933181caf3f8
1,bKills,7.605,a97cf3cd-6ca7-4e0a-8b11-933181caf3f8
0,bKills,6.272,6e1e448d-5cc3-44ea-bfd2-a63de3dcc3db
1,bKills,10.868,6e1e448d-5cc3-44ea-bfd2-a63de3dcc3db
0,bKills,4.052,f202d2ff-81fb-4aa7-b7c2-38b13c145fc8
1,bKills,9.207,f202d2ff-81fb-4aa7-b7c2-38b13c145fc8
2,rKills,8.654,f202d2ff-81fb-4aa7-b7c2-38b13c145fc8
3,rKills,8.878,f202d2ff-81fb-4aa7-b7c2-38b13c145fc8
4,rKills,9.158,f202d2ff-81fb-4aa7-b7c2-38b13c145fc8
0,bKills,3.27,3fae769f-33fa-4668-801c-b1a366d2d4f8
1,bKills,5.238,3fae769f-33fa-4668-801c-b1a366d2d4f8
0,rKills,7.391,d4a05013-1404-4f59-b124-6051939f8f48
0,bKills,3.93,8d7fdaef-4cc3-4b6d-b2e9-1020b5174e8a
1,bKills,4.121,8d7fdaef-4cc3-4b6d-b2e9-1020b5174e8a
2,bKills,4.357,8d7fdaef-4cc3-4b6d-b2e9-1020b5174e8a
3,bKills,8.744,8d7fdaef-4cc3-4b6d-b2e9-1020b5174e8a
4,rKills,3.914,8d7fdaef-4cc3-4b6d-b2e9-1020b5174e8a
5,rKills,6.818,8d7fdaef-4cc3-4b6d-b2e9-1020b5174e8a
6,rKills,9.651,8d7fdaef-4cc3-4b6d-b2e9-1020b5174e8a
0,rKills,9.924,5ec3e5a9-489e-4e25-ac86-f9a5b45adf9b
0,bKills,8.482999999999999,54b0ee73-49be-4b23-8dd3-9255fdfd7beb
1,rKills,8.79,54b0ee73-49be-4b23-8dd3-9255fdfd7beb
0,bKills,3.751,806aead3-c696-4919-b2b5-59b701a3fc6c
1,bKills,7.062,806aead3-c696-4919-b2b5-59b701a3fc6c
0,bKills,7.3679999999999986,d4b93ba8-7701-44b9-ba3f-9f32cc2ea8eb
1,bKills,10.197,d4b93ba8-7701-44b9-ba3f-9f32cc2ea8eb
2,bKills,10.273,d4b93ba8-7701-44b9-ba3f-9f32cc2ea8eb
3,bKills,10.403,d4b93ba8-7701-44b9-ba3f-9f32cc2ea8eb
4,bKills,10.42,d4b93ba8-7701-44b9-ba3f-9f32cc2ea8eb
5,rKills,6.314,d4b93ba8-7701-44b9-ba3f-9f32cc2ea8eb
6,rKills,8.232999999999999,d4b93ba8-7701-44b9-ba3f-9f32cc2ea8eb
7,rKills,10.095,d4b93ba8-7701-44b9-ba3f-9f32cc2ea8eb
8,rKills,10.241,d4b93ba8-7701-44b9-ba3f-9f32cc2ea8eb
0,bKills,7.7570000000000014,d49f45a4-c7c8-47d5-acaf-f5a0d4558e49
1,rKills,3.334,d49f45a4-c7c8-47d5-acaf-f5a0d4558e49
2,rKills,8.754,d49f45a4-c7c8-47d5-acaf-f5a0d4558e49
3,rKills,8.793,d49f45a4-c7c8-47d5-acaf-f5a0d4558e49
0,bKills,6.726,2f32a3ce-1769-45a3-83e9-f2acfec272d7
1,bKills,6.9529999999999985,2f32a3ce-1769-45a3-83e9-f2acfec272d7
2,rKills,6.409,2f32a3ce-1769-45a3-83e9-f2acfec272d7
3,rKills,10.951,2f32a3ce-1769-45a3-83e9-f2acfec272d7
0,bKills,7.777,9be75786-755f-4ac6-8384-5ade92d5f4e2
1,rKills,6.045,9be75786-755f-4ac6-8384-5ade92d5f4e2
2,rKills,7.479,9be75786-755f-4ac6-8384-5ade92d5f4e2
0,bKills,6.069,fb384e9c-cd8a-4e3d-8474-36455215dbe2
1,rKills,8.953,fb384e9c-cd8a-4e3d-8474-36455215dbe2
0,bKills,7.88,23f45526-42de-4522-a4a8-cc7fbe7ecc4c
0,rKills,5.159,5acb08b9-e3ee-4680-a93e-161bd062a3a2
0,rKills,9.462,7366b57e-0345-46a4-a92d-180598d30104
1,rKills,10.386,7366b57e-0345-46a4-a92d-180598d30104
0,rKills,5.825,8bba88a1-88c1-413b-bab3-6937e9375215
1,rKills,5.955,8bba88a1-88c1-413b-bab3-6937e9375215
2,rKills,10.728,8bba88a1-88c1-413b-bab3-6937e9375215
0,bKills,3.362,f6f3d176-e593-4e98-986b-15b53797c4c6
1,bKills,4.338,f6f3d176-e593-4e98-986b-15b53797c4c6
2,bKills,4.622,f6f3d176-e593-4e98-986b-15b53797c4c6
3,bKills,6.938,f6f3d176-e593-4e98-986b-15b53797c4c6
4,rKills,4.498,f6f3d176-e593-4e98-986b-15b53797c4c6
5,rKills,4.587,f6f3d176-e593-4e98-986b-15b53797c4c6
6,rKills,7.15,f6f3d176-e593-4e98-986b-15b53797c4c6
7,rKills,7.2429999999999986,f6f3d176-e593-4e98-986b-15b53797c4c6
8,rKills,9.359,f6f3d176-e593-4e98-986b-15b53797c4c6
0,bKills,7.5939999999999985,f03255e9-a411-4dc1-869a-b94de6d69960
1,rKills,5.715,f03255e9-a411-4dc1-869a-b94de6d69960
2,rKills,6.235,f03255e9-a411-4dc1-869a-b94de6d69960
0,bKills,2.592,73b848b6-deb9-4561-b052-0e35e8b1399f
1,bKills,0.85,73b848b6-deb9-4561-b052-0e35e8b1399f
2,rKills,7.877000000000002,73b848b6-deb9-4561-b052-0e35e8b1399f
0,bKills,4.977,8834e920-98a8-4ec3-b318-4efa1a00758f
1,rKills,3.532,8834e920-98a8-4ec3-b318-4efa1a00758f
2,rKills,8.193999999999999,8834e920-98a8-4ec3-b318-4efa1a00758f
0,bKills,9.962,7c5a337a-165b-4917-b5a1-7f49b7e2844c
1,bKills,10.074,7c5a337a-165b-4917-b5a1-7f49b7e2844c
2,rKills,7.349,7c5a337a-165b-4917-b5a1-7f49b7e2844c
0,rKills,5.777,405098fc-2c27-4e84-90a0-960942ee5eda
1,rKills,6.159,405098fc-2c27-4e84-90a0-960942ee5eda
2,rKills,8.322000000000001,405098fc-2c27-4e84-90a0-960942ee5eda
0,bKills,3.826,f4ede4f6-ffb3-4692-8ed1-62fb1897c653
1,bKills,7.947,f4ede4f6-ffb3-4692-8ed1-62fb1897c653
0,rKills,9.598,294b8a3b-ecf4-4e4a-a875-ab1d841e2db1
1,rKills,9.783,294b8a3b-ecf4-4e4a-a875-ab1d841e2db1
2,rKills,9.83,294b8a3b-ecf4-4e4a-a875-ab1d841e2db1
3,rKills,10.033,294b8a3b-ecf4-4e4a-a875-ab1d841e2db1
0,rKills,10.705,2f456fab-10f7-4c47-a15f-edc3e1fb3ba9
0,bKills,6.6,4b9d96c3-9f70-4d9c-9c54-16214be958d9
1,bKills,6.726,4b9d96c3-9f70-4d9c-9c54-16214be958d9
2,bKills,8.502,4b9d96c3-9f70-4d9c-9c54-16214be958d9
3,rKills,6.4929999999999986,4b9d96c3-9f70-4d9c-9c54-16214be958d9
4,rKills,8.493,4b9d96c3-9f70-4d9c-9c54-16214be958d9
5,rKills,8.513,4b9d96c3-9f70-4d9c-9c54-16214be958d9
6,rKills,10.632,4b9d96c3-9f70-4d9c-9c54-16214be958d9
0,bKills,7.0779999999999985,9304d97b-287f-40c9-b938-559e56ac09b9
1,rKills,7.252999999999999,9304d97b-287f-40c9-b938-559e56ac09b9
0,bKills,5.721,dc49e0f6-a2f4-4358-b929-551100ec78c3
1,bKills,9.231,dc49e0f6-a2f4-4358-b929-551100ec78c3
2,rKills,3.4530000000000003,dc49e0f6-a2f4-4358-b929-551100ec78c3
3,rKills,5.742000000000001,dc49e0f6-a2f4-4358-b929-551100ec78c3
0,bKills,9.49,418eed96-d747-40bd-8bc2-79c85c453358
1,bKills,9.57,418eed96-d747-40bd-8bc2-79c85c453358
2,bKills,9.797,418eed96-d747-40bd-8bc2-79c85c453358
3,rKills,1.16,418eed96-d747-40bd-8bc2-79c85c453358
4,rKills,9.494,418eed96-d747-40bd-8bc2-79c85c453358
0,bKills,9.258,7a10fde4-4e08-4168-b49b-f03b0335e992
1,rKills,8.339,7a10fde4-4e08-4168-b49b-f03b0335e992
0,rKills,9.167,6caf5194-d661-4e44-9b5e-09cacfb0d674
1,rKills,10.905,6caf5194-d661-4e44-9b5e-09cacfb0d674
0,bKills,4.84,433fe77f-ffe2-43db-b71c-d57f371a281f
1,bKills,5.001,433fe77f-ffe2-43db-b71c-d57f371a281f
2,bKills,5.944,433fe77f-ffe2-43db-b71c-d57f371a281f
3,rKills,4.779,433fe77f-ffe2-43db-b71c-d57f371a281f
0,bKills,6.968,2b346ed4-0ef4-4d68-8f54-0558e64c2cb3
1,rKills,10.344,2b346ed4-0ef4-4d68-8f54-0558e64c2cb3
2,rKills,10.347,2b346ed4-0ef4-4d68-8f54-0558e64c2cb3
0,bKills,9.838,5bd016fb-abbb-4d2e-a8e0-5c86ab9ee506
1,rKills,9.671,5bd016fb-abbb-4d2e-a8e0-5c86ab9ee506
2,rKills,9.997,5bd016fb-abbb-4d2e-a8e0-5c86ab9ee506
0,rKills,8.998,6c8d63fb-d351-42d6-a9d8-62b71ff1dfdb
0,bKills,10.863,77886094-e7ce-4553-a96c-a824f02ec405
1,rKills,10.852,77886094-e7ce-4553-a96c-a824f02ec405
2,rKills,10.909,77886094-e7ce-4553-a96c-a824f02ec405
3,rKills,10.986,77886094-e7ce-4553-a96c-a824f02ec405
0,bKills,4.488,02852a1d-cc81-47db-8956-64b78ea83447
1,rKills,4.442,02852a1d-cc81-47db-8956-64b78ea83447
2,rKills,4.649,02852a1d-cc81-47db-8956-64b78ea83447
3,rKills,4.723,02852a1d-cc81-47db-8956-64b78ea83447
0,bKills,4.438,f67afd57-2969-451f-a424-cee086cb3d04
1,bKills,8.101,f67afd57-2969-451f-a424-cee086cb3d04
2,bKills,10.671,f67afd57-2969-451f-a424-cee086cb3d04
0,bKills,8.772,addf8bd8-54ae-40c8-bca3-05a8a4d2ff86
1,rKills,3.369,addf8bd8-54ae-40c8-bca3-05a8a4d2ff86
2,rKills,8.933,addf8bd8-54ae-40c8-bca3-05a8a4d2ff86
0,bKills,8.057,aa469766-fe44-44ff-ad80-c0b558ffa0fb
1,bKills,8.276,aa469766-fe44-44ff-ad80-c0b558ffa0fb
2,bKills,10.369000000000002,aa469766-fe44-44ff-ad80-c0b558ffa0fb
3,bKills,10.514,aa469766-fe44-44ff-ad80-c0b558ffa0fb
4,rKills,7.9929999999999986,aa469766-fe44-44ff-ad80-c0b558ffa0fb
5,rKills,8.228,aa469766-fe44-44ff-ad80-c0b558ffa0fb
0,bKills,4.643,64c7dfd6-ce1f-48ba-b49d-04026f72eb5a
1,bKills,9.847,64c7dfd6-ce1f-48ba-b49d-04026f72eb5a
2,rKills,4.618,64c7dfd6-ce1f-48ba-b49d-04026f72eb5a
3,rKills,5.001,64c7dfd6-ce1f-48ba-b49d-04026f72eb5a
0,rKills,5.564,385a7492-8ca7-4e5e-8014-7f12c45c8b54
1,rKills,5.83,385a7492-8ca7-4e5e-8014-7f12c45c8b54
0,bKills,7.355,2730aaf8-207e-4b7f-89c5-cac309b6176d
0,bKills,9.003,b673bd34-e39c-45c9-bb8c-c3c4e9248b6a
1,rKills,6.065,b673bd34-e39c-45c9-bb8c-c3c4e9248b6a
0,bKills,9.777,a9293a8a-873d-4a8a-b468-fde87c2af912
1,rKills,9.868,a9293a8a-873d-4a8a-b468-fde87c2af912
0,bKills,7.0520000000000005,c330df0f-a6f7-4a2e-b22d-0ad29fe585d6
1,bKills,10.406,c330df0f-a6f7-4a2e-b22d-0ad29fe585d6
2,bKills,10.630999999999998,c330df0f-a6f7-4a2e-b22d-0ad29fe585d6
3,bKills,10.692,c330df0f-a6f7-4a2e-b22d-0ad29fe585d6
4,bKills,10.87,c330df0f-a6f7-4a2e-b22d-0ad29fe585d6
0,bKills,9.923,fd0b6f02-7e80-440e-8ae1-4a81bcb99212
1,rKills,4.925,fd0b6f02-7e80-440e-8ae1-4a81bcb99212
2,rKills,6.412000000000001,fd0b6f02-7e80-440e-8ae1-4a81bcb99212
3,rKills,6.4270000000000005,fd0b6f02-7e80-440e-8ae1-4a81bcb99212
0,bKills,3.485,324a314a-4f40-4e2b-b38b-8be69ddb2323
1,rKills,3.4930000000000003,324a314a-4f40-4e2b-b38b-8be69ddb2323
2,rKills,9.182,324a314a-4f40-4e2b-b38b-8be69ddb2323
3,rKills,10.143,324a314a-4f40-4e2b-b38b-8be69ddb2323
4,rKills,10.185,324a314a-4f40-4e2b-b38b-8be69ddb2323
0,bKills,8.274,81ceb581-3511-4116-b5ee-00c9e7c4ce37
1,rKills,7.768,81ceb581-3511-4116-b5ee-00c9e7c4ce37
2,rKills,9.681,81ceb581-3511-4116-b5ee-00c9e7c4ce37
0,bKills,2.514,51d5d0db-74ea-4b7a-83b1-f172739a4e96
1,bKills,7.297999999999999,51d5d0db-74ea-4b7a-83b1-f172739a4e96
2,bKills,7.345,51d5d0db-74ea-4b7a-83b1-f172739a4e96
0,bKills,7.614,f64919bb-59df-4fe3-8604-1ae0848fea25
1,rKills,4.512,f64919bb-59df-4fe3-8604-1ae0848fea25
2,rKills,7.576,f64919bb-59df-4fe3-8604-1ae0848fea25
3,rKills,9.608,f64919bb-59df-4fe3-8604-1ae0848fea25
0,bKills,3.393,e604ce3f-69ea-43fa-8e9c-7067fe5d6ba0
1,rKills,7.341,e604ce3f-69ea-43fa-8e9c-7067fe5d6ba0
0,bKills,1.419,551de07c-0e11-4f64-925f-36a553fa555b
1,bKills,1.472,551de07c-0e11-4f64-925f-36a553fa555b
2,bKills,5.122000000000001,551de07c-0e11-4f64-925f-36a553fa555b
3,bKills,10.355,551de07c-0e11-4f64-925f-36a553fa555b
4,rKills,6.42,551de07c-0e11-4f64-925f-36a553fa555b
5,rKills,9.84,551de07c-0e11-4f64-925f-36a553fa555b
0,bKills,4.76,bc125ba8-bb6c-4be8-9913-da98cd4cc609
1,bKills,8.398,bc125ba8-bb6c-4be8-9913-da98cd4cc609
2,rKills,9.137,bc125ba8-bb6c-4be8-9913-da98cd4cc609
0,rKills,4.454,6d4400d9-d57a-4ec1-83a3-07a589d37e80
0,rKills,8.027000000000001,05b84dc3-4313-4bf5-8db0-94676208ea77
0,rKills,3.609,2a45bd7c-f021-42b6-9342-449f3750f334
1,rKills,3.673,2a45bd7c-f021-42b6-9342-449f3750f334
2,rKills,8.738999999999999,2a45bd7c-f021-42b6-9342-449f3750f334
0,rKills,10.251,1317ce6a-248a-4b2f-906f-783ddb188d83
1,rKills,10.306,1317ce6a-248a-4b2f-906f-783ddb188d83
0,bKills,2.734,472a3c7b-2a05-4f42-9824-fe35369b9d34
1,bKills,6.5939999999999985,472a3c7b-2a05-4f42-9824-fe35369b9d34
2,rKills,2.775,472a3c7b-2a05-4f42-9824-fe35369b9d34
3,rKills,3.6,472a3c7b-2a05-4f42-9824-fe35369b9d34
4,rKills,5.699,472a3c7b-2a05-4f42-9824-fe35369b9d34
5,rKills,6.619,472a3c7b-2a05-4f42-9824-fe35369b9d34
0,rKills,4.173,8f7725be-9ac5-4754-adcd-76a864138204
0,bKills,8.862,d06d030f-c477-4930-b019-7ef38833d5c8
1,rKills,8.333,d06d030f-c477-4930-b019-7ef38833d5c8
2,rKills,8.499,d06d030f-c477-4930-b019-7ef38833d5c8
0,bKills,7.96,0d93ac2c-427a-4e44-8323-58c51ac01832
1,rKills,3.526,0d93ac2c-427a-4e44-8323-58c51ac01832
2,rKills,8.762,0d93ac2c-427a-4e44-8323-58c51ac01832
0,bKills,6.4910000000000005,f5eb2cd1-f3d4-422d-ba3c-88ce793116fb
0,bKills,7.859,fbc3bf78-f7b5-49c2-8609-9a8fe13f3710
1,bKills,7.975,fbc3bf78-f7b5-49c2-8609-9a8fe13f3710
2,bKills,8.206,fbc3bf78-f7b5-49c2-8609-9a8fe13f3710
3,bKills,9.678,fbc3bf78-f7b5-49c2-8609-9a8fe13f3710
4,bKills,9.768,fbc3bf78-f7b5-49c2-8609-9a8fe13f3710
5,rKills,7.827000000000001,fbc3bf78-f7b5-49c2-8609-9a8fe13f3710
0,bKills,6.443,a67e64bb-9ac8-4abc-b010-cc93801dad0c
1,bKills,9.296,a67e64bb-9ac8-4abc-b010-cc93801dad0c
2,bKills,10.189,a67e64bb-9ac8-4abc-b010-cc93801dad0c
3,bKills,10.358,a67e64bb-9ac8-4abc-b010-cc93801dad0c
4,bKills,10.526,a67e64bb-9ac8-4abc-b010-cc93801dad0c
5,rKills,8.054,a67e64bb-9ac8-4abc-b010-cc93801dad0c
6,rKills,10.53,a67e64bb-9ac8-4abc-b010-cc93801dad0c
0,rKills,3.823,070bb0b4-b2e5-425a-ba72-669c6b1651ab
1,rKills,8.982999999999997,070bb0b4-b2e5-425a-ba72-669c6b1651ab
2,rKills,9.008,070bb0b4-b2e5-425a-ba72-669c6b1651ab
0,bKills,4.765,77ba82c2-eb37-46df-8696-b8beaf888f37
1,bKills,9.3,77ba82c2-eb37-46df-8696-b8beaf888f37
2,rKills,4.727,77ba82c2-eb37-46df-8696-b8beaf888f37
3,rKills,7.87,77ba82c2-eb37-46df-8696-b8beaf888f37
4,rKills,9.262,77ba82c2-eb37-46df-8696-b8beaf888f37
5,rKills,9.709,77ba82c2-eb37-46df-8696-b8beaf888f37
6,rKills,9.862,77ba82c2-eb37-46df-8696-b8beaf888f37
0,bKills,8.59,18420219-f02b-41a2-9ec4-b2ff062cb2ca
1,rKills,8.621,18420219-f02b-41a2-9ec4-b2ff062cb2ca
0,bKills,4.088,d3202545-28f3-40a0-b35f-7d97bd52a55c
0,bKills,9.647,b47fe091-2b02-418e-ab64-2e0eeff45aa5
1,bKills,9.667,b47fe091-2b02-418e-ab64-2e0eeff45aa5
2,bKills,9.838,b47fe091-2b02-418e-ab64-2e0eeff45aa5
3,rKills,1.035,b47fe091-2b02-418e-ab64-2e0eeff45aa5
4,rKills,2.748,b47fe091-2b02-418e-ab64-2e0eeff45aa5
0,bKills,5.485,6e9d22f2-81c7-427b-b775-ce32be8ba0b4
1,rKills,9.197,6e9d22f2-81c7-427b-b775-ce32be8ba0b4
0,bKills,5.017,9082e37d-2cf4-4203-a299-8cd7b6c36dcd
0,bKills,9.929,f0c163c9-bc47-4d59-aa96-d71f3bbf65af
0,bKills,5.18,198b1a69-75c8-4e5c-b00f-c21513d2cce2
1,bKills,6.9860000000000015,198b1a69-75c8-4e5c-b00f-c21513d2cce2
2,rKills,10.087,198b1a69-75c8-4e5c-b00f-c21513d2cce2
3,rKills,10.103,198b1a69-75c8-4e5c-b00f-c21513d2cce2
0,bKills,9.481,c6f74eec-6464-42dc-b533-3e56f7ce460b
1,rKills,9.511,c6f74eec-6464-42dc-b533-3e56f7ce460b
2,rKills,10.942,c6f74eec-6464-42dc-b533-3e56f7ce460b
3,rKills,10.946,c6f74eec-6464-42dc-b533-3e56f7ce460b
0,bKills,5.627000000000002,64f93fd7-b25d-4d1b-b347-465186861dce
1,bKills,8.099,64f93fd7-b25d-4d1b-b347-465186861dce
0,bKills,10.675,dcbfc4e0-81f3-40d2-977d-f9865440faf6
0,bKills,9.665,7166ebfa-571d-49a5-a240-e8d32d2c3c1e
1,rKills,3.537,7166ebfa-571d-49a5-a240-e8d32d2c3c1e
0,rKills,9.77,fafb53b8-00f7-462c-b620-07355e8ba77c
1,rKills,9.858,fafb53b8-00f7-462c-b620-07355e8ba77c
0,bKills,10.562,ed098e11-7942-4145-8741-c627fe22b641
0,bKills,7.798999999999999,9e7e8b0a-8aa8-4427-9a00-b8c34e1f07ff
1,bKills,9.5,9e7e8b0a-8aa8-4427-9a00-b8c34e1f07ff
2,bKills,10.414,9e7e8b0a-8aa8-4427-9a00-b8c34e1f07ff
3,bKills,10.573,9e7e8b0a-8aa8-4427-9a00-b8c34e1f07ff
4,rKills,4.955,9e7e8b0a-8aa8-4427-9a00-b8c34e1f07ff
5,rKills,7.115,9e7e8b0a-8aa8-4427-9a00-b8c34e1f07ff
6,rKills,7.185,9e7e8b0a-8aa8-4427-9a00-b8c34e1f07ff
7,rKills,9.515,9e7e8b0a-8aa8-4427-9a00-b8c34e1f07ff
8,rKills,9.584,9e7e8b0a-8aa8-4427-9a00-b8c34e1f07ff
9,rKills,10.375,9e7e8b0a-8aa8-4427-9a00-b8c34e1f07ff
0,bKills,9.728,5a5d41e8-a16a-455e-90af-0f34fa7cec1b
1,bKills,9.753,5a5d41e8-a16a-455e-90af-0f34fa7cec1b
2,bKills,9.829,5a5d41e8-a16a-455e-90af-0f34fa7cec1b
3,rKills,6.934,5a5d41e8-a16a-455e-90af-0f34fa7cec1b
4,rKills,9.829,5a5d41e8-a16a-455e-90af-0f34fa7cec1b
0,rKills,8.804,b676ef10-26e2-469a-a359-154430515baf
0,bKills,8.882,9d99ca7c-e930-4d71-80f8-790d75ae5d92
1,rKills,3.62,9d99ca7c-e930-4d71-80f8-790d75ae5d92
0,bKills,9.573,60b577bc-8967-411d-9918-66bfa52ac71f
1,rKills,9.245,60b577bc-8967-411d-9918-66bfa52ac71f
0,bKills,6.095,71dbdd28-9cf7-4315-999e-1b31d71ca6bf
1,bKills,6.449,71dbdd28-9cf7-4315-999e-1b31d71ca6bf
2,bKills,9.77,71dbdd28-9cf7-4315-999e-1b31d71ca6bf
3,rKills,7.4620000000000015,71dbdd28-9cf7-4315-999e-1b31d71ca6bf
0,bKills,5.641,1df411ff-4a07-4660-9c45-aca19f53965c
1,bKills,5.649,1df411ff-4a07-4660-9c45-aca19f53965c
2,bKills,8.665,1df411ff-4a07-4660-9c45-aca19f53965c
3,bKills,9.829,1df411ff-4a07-4660-9c45-aca19f53965c
4,bKills,10.128,1df411ff-4a07-4660-9c45-aca19f53965c
5,rKills,5.954,1df411ff-4a07-4660-9c45-aca19f53965c
6,rKills,10.805,1df411ff-4a07-4660-9c45-aca19f53965c
0,bKills,9.4,18aa8d63-796b-4183-8d43-6035d011b5ba
1,bKills,9.426,18aa8d63-796b-4183-8d43-6035d011b5ba
2,bKills,9.555,18aa8d63-796b-4183-8d43-6035d011b5ba
0,rKills,5.149,602d0b96-657d-47e2-9cd3-c54dd087115d
1,rKills,9.095,602d0b96-657d-47e2-9cd3-c54dd087115d
0,bKills,10.885,fff9bdae-70c7-459c-8e30-fcba4b5d0160
0,bKills,7.9620000000000015,e2ece656-5d9d-4271-aec5-c47edcc36f18
1,bKills,8.06,e2ece656-5d9d-4271-aec5-c47edcc36f18
2,rKills,6.9670000000000005,e2ece656-5d9d-4271-aec5-c47edcc36f18
0,bKills,4.018,9f3f5829-6841-458d-8b63-008f0c1dd00f
0,bKills,4.758,e74b5b24-d1a8-4e07-b9d2-43b7db3e2485
1,bKills,10.208,e74b5b24-d1a8-4e07-b9d2-43b7db3e2485
2,bKills,10.327,e74b5b24-d1a8-4e07-b9d2-43b7db3e2485
3,rKills,4.5,e74b5b24-d1a8-4e07-b9d2-43b7db3e2485
4,rKills,10.337,e74b5b24-d1a8-4e07-b9d2-43b7db3e2485
5,rKills,10.373,e74b5b24-d1a8-4e07-b9d2-43b7db3e2485
6,rKills,10.380999999999998,e74b5b24-d1a8-4e07-b9d2-43b7db3e2485
0,bKills,6.747000000000001,bf803250-b0ba-48f7-972e-da960ced243b
1,rKills,6.816,bf803250-b0ba-48f7-972e-da960ced243b
0,rKills,5.558,f1bbec5d-9457-49e1-95e0-fa830a1b893b
0,bKills,4.075,8611b865-b8a1-4678-9241-34770aac371c
1,bKills,8.831,8611b865-b8a1-4678-9241-34770aac371c
2,bKills,8.916,8611b865-b8a1-4678-9241-34770aac371c
3,bKills,8.937000000000003,8611b865-b8a1-4678-9241-34770aac371c
4,rKills,4.019,8611b865-b8a1-4678-9241-34770aac371c
0,rKills,7.858,d98bb1ce-819f-4027-8a09-d1c204e12fc6
0,bKills,7.7970000000000015,b0064989-01cd-42fc-a59d-b77b016e2db6
1,bKills,7.974,b0064989-01cd-42fc-a59d-b77b016e2db6
2,rKills,7.789,b0064989-01cd-42fc-a59d-b77b016e2db6
0,rKills,5.877000000000002,a4f50365-f156-4320-a7d4-ac24b49d10c8
1,rKills,9.3,a4f50365-f156-4320-a7d4-ac24b49d10c8
2,rKills,9.36,a4f50365-f156-4320-a7d4-ac24b49d10c8
0,bKills,7.087999999999999,873e324e-79b4-44a8-8f07-3cfe72e5ca85
1,rKills,3.34,873e324e-79b4-44a8-8f07-3cfe72e5ca85
2,rKills,4.767,873e324e-79b4-44a8-8f07-3cfe72e5ca85
3,rKills,6.9510000000000005,873e324e-79b4-44a8-8f07-3cfe72e5ca85
4,rKills,7.182,873e324e-79b4-44a8-8f07-3cfe72e5ca85
5,rKills,7.302,873e324e-79b4-44a8-8f07-3cfe72e5ca85
6,rKills,8.68,873e324e-79b4-44a8-8f07-3cfe72e5ca85
7,rKills,9.91,873e324e-79b4-44a8-8f07-3cfe72e5ca85
8,rKills,9.986,873e324e-79b4-44a8-8f07-3cfe72e5ca85
0,bKills,5.718,b7dbbe2e-c823-45dd-8051-0bcca2dc204d
0,rKills,6.492000000000001,ee31a5ff-84c2-4ae5-9462-dc736cbe95bc
0,bKills,4.4289999999999985,6aba54e1-22de-44ab-a345-4d0406fb3fec
1,bKills,7.4860000000000015,6aba54e1-22de-44ab-a345-4d0406fb3fec
2,bKills,9.38,6aba54e1-22de-44ab-a345-4d0406fb3fec
0,bKills,10.47,4000e448-333f-40e3-bc21-197e71fe33d4
1,bKills,10.495,4000e448-333f-40e3-bc21-197e71fe33d4
2,bKills,10.713,4000e448-333f-40e3-bc21-197e71fe33d4
3,rKills,10.487,4000e448-333f-40e3-bc21-197e71fe33d4
4,rKills,10.539,4000e448-333f-40e3-bc21-197e71fe33d4
0,rKills,8.017999999999999,03ed864c-2855-4fd6-b9b0-fd57dea2a614
0,bKills,7.388,643e9c1f-3e1f-4c2b-85eb-bafd4b3340af
1,bKills,8.343,643e9c1f-3e1f-4c2b-85eb-bafd4b3340af
2,rKills,8.236,643e9c1f-3e1f-4c2b-85eb-bafd4b3340af
0,bKills,3.704,ed6eab27-3504-427a-9c93-4ad1eec55bdf
1,bKills,3.953,ed6eab27-3504-427a-9c93-4ad1eec55bdf
2,bKills,8.521,ed6eab27-3504-427a-9c93-4ad1eec55bdf
3,bKills,10.640999999999998,ed6eab27-3504-427a-9c93-4ad1eec55bdf
4,bKills,10.724,ed6eab27-3504-427a-9c93-4ad1eec55bdf
